lat lon wh tt qc back ws
-35.307926 154.21753 3.376500129699707 12589.820434932015 1.0 9.535 13.279999732971191
-34.504326 154.30972 1.748500108718872 11610.79951841 1.0 10.555 9.600000381469727
-34.562008 154.65585 3.619500160217285 11617.14616464125 1.0 10.465 9.920000076293945
-34.537315 154.32893 1.8130000829696655 11620.715173430275 1.0 11.84 5.460000038146973
-34.49175 154.69977 1.970000147819519 11627.061805024277 1.0 11.2 7.319999694824219
-34.495003 154.30443 1.7430000305175781 11630.630793366581 1.0 10.53 9.6899995803833
-34.49338 154.69681 1.3470001220703125 11636.97745732055 1.0 12.25 4.589999675750732
-34.517105 154.31508 4.5395002365112305 11640.546448025154 1.0 9.004999 15.199999809265137
-34.494682 154.69235 1.9720001220703125 11646.89311053243 1.0 12.259999 4.569999694824219
-34.500664 154.30441 4.711000442504883 11650.462095811614 1.0 9.555 13.204999923706055
-34.47233 154.7015 1.624000072479248 11656.808761212393 1.0 11.555 6.204999923706055
-34.446865 154.27132 1.218000054359436 11660.377749565989 1.0 12.65 3.919999837875366
-34.28331 154.81082 2.0995001792907715 11666.724422019674 1.0 15.895 1.7649999856948853
-34.487335 154.2925 2.564000129699707 11670.29339653859 1.0 10.74 8.9399995803833
-34.495945 154.6851 2.517000198364258 11676.64005895541 1.0 9.84 12.170000076293945
-34.501644 154.29817 1.5520000457763672 11680.209049298312 1.0 10.9 8.369999885559082
-34.68622 154.57314 2.38100004196167 11686.555707284482 1.0 10.19 10.90999984741211
-34.450134 154.2661 1.933000087738037 11690.124686053256 1.0 11.15 7.5
-34.494198 154.68713 1.7760001420974731 11696.471343768062 1.0 10.8 8.729999542236328
-34.563442 154.33249 1.6070001125335693 11700.040332432487 1.0 11.07 7.774999618530273
-34.49777 154.68323 1.5530000925064087 11706.386988841812 1.0 12.2 4.679999828338623
-34.485107 154.28491 1.7780001163482666 11709.955976381665 1.0 10.99 8.059999465942383
-34.473373 154.69586 1.3540000915527344 11716.302633282728 1.0 11.945 5.215000152587891
-34.405212 154.23619 1.849000096321106 11719.871622540522 1.0 11.2699995 7.079999923706055
-34.4909 154.68639 2.955000162124634 11726.21827415179 1.0 10.03 11.489999771118164
-34.48602 154.2838 1.624000072479248 11729.787257486954 1.0 11.2699995 7.079999923706055
-34.49404 154.688 2.2110002040863037 11736.133912082296 1.0 10.45 9.979999542236328
-34.518642 154.30553 1.6150001287460327 11739.702903826721 1.0 14.139999 2.4700000286102295
-34.44711 154.7203 2.3620002269744873 11746.0495499901 1.0 10.74 8.9399995803833
-34.882603 154.52719 2.4810001850128174 11749.618743851315 1.0 10.005 11.579999923706055
-34.424324 154.73737 4.16349983215332 11755.965185365989 1.0 9.795 12.334999084472656
-34.34772 154.21474 1.7400001287460327 11759.534168023034 1.0 10.73 8.979999542236328
-34.485523 154.30356 2.6590001583099365 11779.365430682199 1.0 9.8 12.319999694824219
-34.47027 154.71095 1.439500093460083 11785.71209563082 1.0 11.49 6.389999866485596
-34.486683 154.2989 2.7970001697540283 11789.281084300834 1.0 10.05 11.420000076293945
-34.49423 154.69388 1.3720000982284546 11795.627748842584 1.0 12.03 5.029999732971191
-34.42792 154.26059 1.4560000896453857 11799.196734890458 1.0 11.349999 6.819999694824219
-34.491783 154.69403 2.140000104904175 11805.543401331059 1.0 10.809999 8.6899995803833
-34.49933 154.30103 1.8615000247955322 11809.112387130153 1.0 11.049999 7.84499979019165
-34.49107 154.69345 3.759000062942505 11815.459051287617 1.0 10.38 10.229999542236328
-34.487534 154.29347 1.7920000553131104 11819.028040548204 1.0 11.2699995 7.079999923706055
-34.428883 154.24619 1.315500020980835 11883.877642505802 1.0 11.879999 5.364999771118164
-34.80259 154.03096 4.1670002937316895 11888.437926432234 1.0 8.57 16.779998779296875
-34.50084 154.58154 4.800000190734863 11900.73197753902 1.0 9.22 14.420000076293945
-34.55205 154.25844 2.580000162124634 11905.292140389909 1.0 10.46 9.9399995803833
-34.710106 154.83743 5.635000228881836 11917.586344581912 1.0 8.575 16.759998321533203
-34.47146 154.59013 1.7330000400543213 11922.14647596574 1.0 13.5199995 2.929999828338623
-34.28343 154.86646 5.955000400543213 11939.000837268424 1.0 8.55 16.850000381469727
-34.523956 154.7304 2.4205002784729004 11981.042614282691 1.0 10.42 10.085000038146973
-34.494858 154.3868 1.4450000524520874 11985.602760416688 1.0 12.059999 4.96999979019165
-34.8061 154.9321 3.886000156402588 11997.897032696754 1.0 9.664999 12.809999465942383
-34.431763 154.72461 1.977000117301941 12002.45714436844 1.0 12.0 5.089999675750732
-34.035683 154.01599 1.6910001039505005 12010.79044849542 1.0 10.8 8.729999542236328
-34.364723 154.20233 2.620000123977661 12027.644657660625 1.0 10.79 8.760000228881836
-34.934097 154.03067 1.5210001468658447 12032.20494524925 1.0 21.914999 1.0
-34.524475 154.48944 1.2405000925064087 12044.498960141791 1.0 11.335 6.869999885559082
-34.62694 154.22563 1.3635001182556152 12049.059158325195 1.0 11.28 7.050000190734863
-34.632557 154.80548 1.908000111579895 12061.353327727178 1.0 10.9 8.369999885559082
-34.245403 154.38063 2.616000175476074 12065.913504774333 1.0 9.2699995 14.239999771118164
-34.96449 154.9875 2.2320001125335693 12078.207687852671 1.0 10.63 9.329999923706055
-34.32669 154.8078 1.7820000648498535 12082.767820999725 1.0 12.84 3.6599998474121094
-34.17454 154.09085 1.2650001049041748 12091.101046368596 1.0 12.719999 3.819999933242798
-34.425148 154.70322 2.3289999961853027 12124.80960919417 1.0 16.06 1.709999918937683
-34.493584 154.30597 2.555000066757202 12129.369749529753 1.0 9.49 13.4399995803833
-34.735783 154.89473 2.323000192642212 12141.664003544603 1.0 11.25 7.149999618530273
-34.48426 154.67516 1.6680001020431519 12146.224115261459 1.0 11.84 5.460000038146973
-34.208473 154.89809 1.8245000839233398 12163.078483604128 1.0 11.199999 7.319999694824219
-34.25356 154.19698 2.63700008392334 12171.41165391705 1.0 10.465 9.920000076293945
-34.589436 154.3714 2.510000228881836 12188.265928909881 1.0 10.62 9.369999885559082
-34.670906 154.17712 4.414000034332275 12192.826159034972 1.0 9.99 11.630000114440918
-34.638306 154.7224 4.8460001945495605 12205.120301694493 1.0 8.88 15.649999618530273
-34.43897 154.41576 2.6510000228881836 12209.680439272313 1.0 10.86 8.510000228881836
-34.895912 154.9483 4.2295002937316895 12221.97467393661 1.0 9.535 13.279999732971191
-34.38814 154.7644 1.495500087738037 12226.534813006409 1.0 11.2 7.319999694824219
-34.102844 154.05194 1.2250001430511475 12234.868069480639 1.0 11.52 6.304999828338623
-34.08519 154.9697 2.942000150680542 12243.389172996278 1.0 10.94 8.229999542236328
-34.547546 154.60095 1.821000099182129 12268.5764632161 1.0 11.66 5.920000076293945
-34.531166 154.29427 1.6345000267028809 12273.136597470846 1.0 11.285 7.034999847412109
-34.768864 154.84865 4.502000331878662 12285.43083450885 1.0 9.76 12.460000038146973
-34.631214 154.73444 2.132999897003174 12289.991046911222 1.0 10.584999 9.494999885559082
-34.228237 154.87314 2.692000150680542 12306.845345232985 1.0 9.86 12.09999942779541
